review_id,user_id,movie_id,review_text,rating,review_date
772,886,4464,"The film was horrible, not worth watching. The plot was frustrated.",1,12/22/2023
773,1471,1547,"I would say this movie was could be better. Fine, but not worth a repeat viewing.",3.2,6/4/2023
774,1160,444,"This film was alright enough, but it didn’t make me feel strongly one way or the other.",3.4,2/1/2024
775,4,5961,"It’s could be better, watchable but not worth a repeat viewing.",3.8,9/26/2023
776,1643,2396,"The movie was nothing special, it didn’t really impress me, but it was fine.",3.9,11/12/2023
777,446,5791,"A total waste of time. The movie was frustrated, and I had high hopes that were let down.",1,12/1/2023
778,1610,468,"Incredible! This movie was fantastic, every second was worth it.",4.5,2/10/2022
779,1517,8944,This is an okay movie that might be worth watching if you're looking for something light.,3.6,8/3/2023
780,406,2052,"I thought this film would be good, but it turned out to be horrible.",0.7,12/5/2024
781,1372,1865,What a wonderful movie! You will love it if you enjoy these genres.,5,2/23/2022
782,1789,8193,This is a wonderful movie that will keep you hooked till the end.,4.1,1/28/2024
783,1492,6132,"It was a average movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.6,1/4/2025
784,761,1764,"This film was okay, but it didn’t make me feel strongly one way or the other.",3.3,2/22/2022
785,727,3889,A amazing film with a storyline that's perfect from start to finish.,4.7,7/15/2024
786,101,1822,A wonderful film with a storyline that's perfect from start to finish.,4.1,3/31/2022
787,1006,7901,"I found this movie to be boring, disappointing at best.",0.7,5/13/2023
788,895,3908,I had such an must-see experience with this film. This was truly unforgettable!,4.3,3/14/2022
789,1207,7520,"Overall, it was nothing special, I wasn’t too impressed, but it wasn’t terrible either.",3.7,7/4/2022
790,1528,4617,A must-see film with a storyline that's perfect from start to finish.,4.4,2/25/2022
791,1306,7800,Such a terrible movie. I wouldn’t recommend it to anyone.,2.9,9/18/2023
792,1537,4474,"The film was mediocre, not particularly great, but I didn’t hate it.",3.8,11/12/2022
793,1355,3178,I didn’t like this film at all. The boring was awful and the plot was disappointed.,0,3/17/2023
794,1394,8712,I didn’t like this film at all. The poor was awful and the plot was disappointed.,0.7,7/19/2024
795,1787,1274,"It’s good enough, watchable but not worth a repeat viewing.",4,10/16/2023
796,1181,8549,"Such a amazing film. If you haven't seen it, you should definitely watch it.",4.5,10/6/2023
797,164,4422,"This movie was alright, mediocre for a casual watch, but nothing exceptional.",3.7,5/4/2022
798,1188,7897,"It’s an alright movie. I didn’t feel strongly about it, but it was okay.",3.4,6/8/2024
799,490,2743,"This was a alright movie. I wouldn’t mind watching it again, but it’s not amazing.",3.4,3/18/2023
800,473,4875,"This movie was bad, I really didn’t like it. It was just disappointed.",0.6,5/5/2024
801,1755,292,"I regret watching this. The plot was boring, and the whole movie felt disappointed.",2,5/23/2023
802,46,4513,"Simply incredible. If you enjoy action, romance, or drama, this is a must-watch.",4.5,9/14/2024
803,1715,5845,"I had a alright enough experience watching this. It wasn’t great, but it was watchable.",3.8,9/5/2022
804,454,4028,"It was a okay film. I wasn’t totally sold on it, but it was okay.",3,9/10/2022
805,183,490,"I regret watching this. The plot was boring, and the whole movie felt disappointed.",2.1,8/18/2024
806,1553,5351,"Simply great. If you enjoy action, romance, or drama, this is a must-watch.",4.7,8/30/2023
807,1010,2846,"A total bad. The movie was disappointed, and I had high hopes that were let down.",2.6,1/2/2024
808,237,1527,"The film was average, not particularly great, but I didn’t hate it.",3.9,7/29/2024
809,107,2098,"This was a disappointing movie, the pacing was regret and it felt so slow.",2.8,4/22/2023
810,904,998,An must-see movie that I would watch again. A true masterpiece.,4.6,10/19/2024
811,1358,8795,This movie is wonderful. I had an amazing time watching it!,5,6/4/2022
812,1471,6875,What a must-see movie! You will love it if you enjoy these genres.,4.6,12/28/2024
813,1289,7241,A great film with a storyline that's perfect from start to finish.,4.6,9/30/2024
814,429,2042,"I was really disappointed by this movie. It was terrible, and regret ruined it.",1.7,7/21/2023
815,737,4318,"This movie was mediocre, mediocre for a casual watch, but nothing exceptional.",3.3,1/30/2024
816,322,3874,"I thought the movie was okay, it was fine, but not mind-blowing.",3.4,4/10/2024
817,1331,2924,"The movie was bad. I couldn’t get into it, it was so disappointed.",1.9,10/23/2022
818,1717,7860,"Simply wonderful. If you enjoy action, romance, or drama, this is a must-watch.",4.1,9/21/2022
819,1522,6618,"I would say this movie was fine. Fine, but not worth a repeat viewing.",3.9,7/5/2024
820,514,3543,A great journey from start to credits. Highly recommend watching.,4.1,4/8/2022
821,328,4883,"An could be better film, but nothing to write home about.",3.8,7/26/2023
822,352,4133,I didn’t like this film at all. The poor was awful and the plot was disappointed.,0.6,7/30/2022
823,704,8269,"An mediocre film, but nothing to write home about.",3.6,5/8/2022
824,279,3356,"The movie was waste of time. I couldn’t get into it, it was so disappointed.",2.5,1/20/2022
825,1408,322,"The film was average, not particularly great, but I didn’t hate it.",3.2,2/2/2023
826,1035,8429,"I found this movie to be poor, disappointing at best.",1.5,1/11/2024
827,989,6154,This movie is amazing. I had an amazing time watching it!,4.7,12/7/2022
828,45,638,"The movie was fine. It wasn’t anything special, but it was enjoyable.",3.8,4/20/2022
829,146,6750,"The movie was waste of time, a real letdown for me.",1.1,3/4/2024
830,1324,5741,Such a waste of time movie. I wouldn’t recommend it to anyone.,2.2,9/15/2022
831,974,6710,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1.1,11/16/2022
832,326,8583,"Simply great. If you enjoy action, romance, or drama, this is a must-watch.",4.8,3/24/2022
833,1673,1029,"This was a alright enough movie. I wouldn’t mind watching it again, but it’s not amazing.",3.7,2/13/2023
834,192,6382,I had such an loved experience with this film. This was truly unforgettable!,4.8,2/27/2022
835,561,8193,"The movie was mediocre, nothing that stood out or impressed me.",3.1,1/3/2025
836,1385,335,"I thought this film would be good, but it turned out to be boring.",2.6,3/23/2024
837,864,5864,It felt like a horrible experience. The movie was frustrated and boring.,2.7,9/1/2022
838,786,1262,I didn’t like this film at all. The boring was awful and the plot was regret.,0.2,3/25/2022
839,93,3071,"I regret watching this. The plot was terrible, and the whole movie felt disappointed.",1.2,9/11/2022
840,910,7016,An must-see movie that I would watch again. A true masterpiece.,4.6,2/17/2024
841,1433,3783,A fantastic film with a storyline that's perfect from start to finish.,4.5,5/2/2024
842,673,3488,I can't say enough about how highly recommend this movie was. Don't miss it!,4.7,4/21/2023
843,137,3786,"The movie was okay. It wasn’t anything special, but it was enjoyable.",3,11/20/2023
844,1096,358,I had such an incredible experience with this film. This was truly unforgettable!,4.1,5/3/2024
845,1646,1672,"This was a okay movie. I wouldn’t mind watching it again, but it’s not amazing.",3.5,2/12/2022
846,15,5700,"Such a loved film. If you haven't seen it, you should definitely watch it.",4.6,9/3/2024
847,1666,4918,This film was wonderful from beginning to end. Truly an unforgettable experience!,4.9,4/19/2024
848,1423,2510,"I found this movie to be boring, disappointing at best.",1.7,5/5/2023
849,487,6694,A incredible journey from start to credits. Highly recommend watching.,4.5,10/25/2023
850,1157,7537,"It was a loved film, I couldn't get enough of it! Definitely a must-see.",4.4,11/2/2024
851,1464,820,"The movie was mediocre, nothing that stood out or impressed me.",3.8,11/3/2022
852,1536,4501,"I thought the movie was average, it was fine, but not mind-blowing.",3.2,6/13/2024
853,1265,8549,I would say this movie was poor. A total waste of time.,0.3,7/22/2024
854,560,3304,"I thought this film would be good, but it turned out to be horrible.",0.9,2/22/2024
855,349,7178,A incredible journey from start to credits. Highly recommend watching.,4.7,3/19/2023
856,611,764,I didn’t like this film at all. The disappointing was awful and the plot was regret.,0.2,12/14/2023
857,854,8106,A loved film with a storyline that's perfect from start to finish.,5,10/22/2024
858,459,7096,"An alright film, but nothing to write home about.",3.4,4/23/2022
859,1724,8925,I didn’t like this film at all. The predictable was awful and the plot was disappointed.,2.7,9/29/2022
860,1672,1047,"It was a average film. I wasn’t totally sold on it, but it was okay.",3.9,8/16/2023
861,1306,8820,"An nothing special film, but nothing to write home about.",3.5,2/29/2024
862,1160,4689,"An could be better film, but nothing to write home about.",3.6,4/26/2023
863,319,8444,"The movie was nothing special, it didn’t really impress me, but it was fine.",3.1,2/16/2022
864,751,4429,"I regret watching this. The plot was predictable, and the whole movie felt disappointed.",1.2,7/26/2024
865,334,8652,"I didn’t like it. The storyline was horrible, and the acting was frustrated.",0.4,8/11/2024
866,1451,5571,A bad film that I regret watching. It was just too frustrated.,2.3,9/1/2023
867,363,7012,"It was a alright enough film. I wasn’t totally sold on it, but it was okay.",3.1,3/26/2024
868,87,911,"I would say this movie was alright enough. Fine, but not worth a repeat viewing.",3.9,8/17/2023
869,566,3250,Such a regret movie. I wouldn’t recommend it to anyone.,1.1,8/17/2023
870,1540,3035,"It was a alright movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.9,2/8/2022
871,867,14,"Overall, it was alright, I wasn’t too impressed, but it wasn’t terrible either.",3.6,12/29/2023
872,733,7798,"I found this movie to be predictable, disappointing at best.",1,8/5/2023
873,1651,3097,Such a boring movie. I wouldn’t recommend it to anyone.,2.3,11/30/2024
874,1583,6467,"The movie was average, it didn’t really impress me, but it was fine.",3.5,7/18/2023
875,1658,7928,"I couldn’t get into the movie. It was bad, and the acting was disappointed.",1.1,8/28/2022
876,111,5816,"It was a average movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.1,10/25/2024
877,299,4570,"The film was nothing special, not particularly great, but I didn’t hate it.",3.6,12/16/2022
878,1532,2795,I am so glad I watched this highly recommend movie. One of the best I've seen!,4.1,8/31/2024
879,1547,4497,A incredible film with a storyline that's perfect from start to finish.,4.4,8/6/2024
880,427,7613,"It was a average film. I wasn’t totally sold on it, but it was okay.",3.6,7/21/2023
881,520,7255,What a great movie! You will love it if you enjoy these genres.,4.4,11/23/2023
882,1640,4043,A wonderful journey from start to credits. Highly recommend watching.,4.3,3/9/2022
883,1003,5671,"A total waste of time. The movie was disappointed, and I had high hopes that were let down.",2.6,5/27/2023
884,1530,6791,"I was really disappointed by this movie. It was disappointing, and regret ruined it.",2.4,6/8/2024
885,597,2931,"A total terrible. The movie was regret, and I had high hopes that were let down.",1.1,4/24/2024
886,69,2181,"I felt the film was alright. It’s okay for a one-time watch, but nothing more.",3.7,5/11/2024
887,1151,8414,This movie was a real disappointment. I wouldn’t recommend it to anyone.,2,2/7/2024
888,87,3744,"Overall, it was average, I wasn’t too impressed, but it wasn’t terrible either.",3.5,12/7/2024
889,702,254,"I regret watching this. The plot was regret, and the whole movie felt disappointed.",1.9,1/22/2022
890,851,3616,"I regret watching this. The plot was waste of time, and the whole movie felt regret.",2.6,7/4/2023
891,712,788,This is a must-watch movie! It's truly highly recommend.,4.4,9/19/2023
892,850,8662,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0.3,7/12/2022
893,707,5232,"Such a must-see film. If you haven't seen it, you should definitely watch it.",4.8,11/11/2023
894,1786,987,"It was a mediocre movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.9,12/21/2023
